id	sentiment
78647	negative
81674	neutral
28963	neutral
95486	negative
69492	neutral
43007	neutral
42250	negative
35085	negative
31470	positive
55476	negative
56679	positive
84939	positive
40963	neutral
18787	negative
10567	neutral
41408	neutral
50567	neutral
79385	negative
13721	negative
33015	negative
63941	positive
85190	negative
50236	negative
33456	negative
77613	positive
10305	neutral
81241	negative
49344	neutral
88923	positive
32729	negative
54449	negative
89550	neutral
47338	negative
37020	negative
60912	negative
51181	negative
79622	negative
23809	neutral
46273	negative
76684	neutral
29975	positive
46517	negative
30371	negative
12304	negative
21990	neutral
92371	negative
69149	positive
45657	negative
90875	negative
75767	negative
32752	neutral
73914	negative
64943	negative
38952	negative
47922	negative
92887	negative
63585	neutral
99463	positive
82359	negative
70000	negative
83494	neutral
53932	positive
35305	neutral
37962	negative
80648	negative
51346	positive
11581	negative
61334	negative
73553	negative
95438	negative
45553	negative
76779	neutral
35637	neutral
46346	neutral
63657	negative
71765	positive
53622	negative
92722	negative
36424	negative
33693	negative
61555	neutral
68552	positive
64735	negative
43144	neutral
92701	positive
41965	negative
10775	negative
94367	negative
42739	negative
25291	negative
15193	negative
82350	negative
48375	negative
17307	negative
49378	positive
42063	positive
31030	negative
87994	negative
93400	negative
55579	negative
93827	negative
42458	positive
37824	negative
47049	negative
40430	negative
32886	neutral
58099	negative
95400	negative
45103	positive
24944	negative
38405	negative
44586	neutral
21763	neutral
47227	neutral
43448	negative
95906	negative
18428	negative
26341	neutral
24457	negative
16145	negative
67127	negative
71845	negative
23862	neutral
19634	neutral
37533	negative
28395	neutral
35373	negative
76631	negative
26622	positive
44357	negative
87765	positive
14565	negative
78237	neutral
97379	negative
36200	negative
46933	negative
30255	negative
27956	neutral
33983	negative
53137	negative
15422	positive
54970	negative
88751	negative
67009	negative
41246	negative
83491	negative
40600	negative
89952	negative
45752	positive
76271	negative
91624	positive
24075	negative
47372	negative
92081	neutral
39369	neutral
85456	negative
57188	positive
65778	neutral
31274	neutral
38416	negative
35819	negative
99097	negative
10203	neutral
81637	neutral
66316	negative
11947	negative
68746	negative
50661	negative
58489	negative
85731	neutral
16707	negative
19664	neutral
63937	neutral
26243	negative
16645	neutral
26148	negative
34584	negative
63234	neutral
34790	negative
81760	positive
45763	neutral
66090	positive
80291	negative
77518	neutral
85742	negative
67020	neutral
50301	negative
24129	negative
39735	neutral
81478	negative
88225	neutral
95229	negative
67207	neutral
91540	positive
95430	negative
29022	negative
32023	negative
63182	positive
60824	negative
80068	negative
56937	negative
48745	neutral
17995	negative
50428	negative
38087	neutral
59013	negative
42371	negative
95412	neutral
57496	neutral
75415	negative
92679	negative
56141	neutral
98826	negative
11675	neutral
26528	negative
17989	neutral
89277	negative
51602	negative
94752	negative
72931	positive
10189	negative
54722	negative
89574	neutral
87730	positive
81014	negative
43312	negative
64513	positive
79531	negative
10309	negative
95620	negative
83428	positive
61835	neutral
51521	negative
59639	negative
45625	negative
15135	negative
32438	negative
49629	neutral
32201	neutral
87644	neutral
87003	positive
70580	negative
16998	neutral
37263	negative
36912	positive
75151	negative
92907	neutral
26445	negative
22322	neutral
33057	neutral
18852	neutral
42849	neutral
78611	negative
90453	neutral
26674	positive
70147	negative
52438	neutral
50260	negative
52039	negative
93914	negative
12935	neutral
16194	negative
83708	neutral
98793	negative
95919	positive
61538	negative
37582	neutral
28881	negative
88049	negative
62585	positive
15807	positive
84737	negative
42806	negative
67253	negative
56287	negative
77514	neutral
49858	negative
30080	neutral
34366	neutral
78400	negative
82058	positive
27617	positive
72808	positive
30820	negative
64578	negative
77695	positive
93504	negative
91845	negative
30292	negative
54639	negative
34111	negative
14180	neutral
55101	negative
33546	positive
12962	negative
96986	positive
13126	neutral
54521	neutral
51624	negative
51237	neutral
67518	positive
74417	negative
85868	negative
63414	neutral
34224	negative
76758	negative
53566	neutral
60314	neutral
20917	negative
15354	negative
37218	negative
82394	negative
11347	negative
17954	positive
26310	negative
71464	positive
77899	negative
60899	negative
54266	negative
90169	negative
44275	positive
42783	negative
58087	neutral
40769	neutral
93349	negative
77839	positive
52739	negative
74212	negative
41693	positive
17625	negative
90985	negative
93880	neutral
60672	neutral
68421	positive
88205	negative
54835	negative
74509	neutral
36838	neutral
70966	negative
17326	negative
89950	neutral
59001	negative
36654	negative
23342	neutral
18987	negative
16067	negative
53795	positive
32817	negative
39219	positive
13928	negative
17263	neutral
56841	neutral
24186	negative
22137	positive
15353	negative
39408	positive
26105	negative
78581	negative
94804	positive
49574	neutral
89665	negative
94591	negative
66188	positive
33427	positive
88572	neutral
43022	neutral
55108	positive
62266	negative
43209	positive
33580	negative
20751	negative
48948	negative
18318	negative
97413	negative
91976	negative
56277	negative
36847	neutral
15865	neutral
49178	negative
40933	neutral
37652	negative
90182	negative
30950	neutral
43150	negative
37872	neutral
12121	negative
50394	positive
38180	negative
33366	negative
55715	positive
48284	negative
10740	positive
40767	negative
95923	negative
74187	negative
23378	negative
69273	negative
40339	positive
23544	neutral
11854	negative
87285	neutral
85453	neutral
36350	negative
34914	negative
61415	negative
49813	negative
21810	negative
36993	neutral
72889	positive
36526	negative
22274	negative
65442	neutral
89890	negative
15657	positive
60909	negative
18029	negative
68124	negative
60175	positive
13868	negative
35983	negative
84169	positive
19884	neutral
86242	negative
18772	negative
57414	negative
85604	neutral
75669	neutral
92100	positive
56917	negative
60796	negative
11356	neutral
73079	neutral
32862	positive
43238	neutral
13392	neutral
14493	neutral
89485	negative
52788	neutral
32140	positive
60326	positive
79273	neutral
75399	negative
18880	negative
60722	positive
36611	negative
97504	neutral
41798	positive
52625	negative
21527	positive
61115	positive
47833	negative
75076	negative
14616	neutral
89474	negative
35315	negative
85998	positive
32008	positive
48143	neutral
11582	negative
98777	neutral
51835	negative
21106	negative
21072	neutral
43620	negative
88289	neutral
75595	negative
97368	positive
93767	positive
90163	negative
64050	negative
45589	negative
79991	negative
66629	positive
74924	negative
58983	negative
63995	neutral
30952	negative
26400	neutral
32933	neutral
63075	positive
83136	negative
90166	negative
88924	negative
37149	negative
11881	negative
15892	negative
45132	negative
69022	negative
85653	negative
27911	negative
44774	negative
78932	neutral
51008	neutral
42336	neutral
60195	positive
76038	negative
89959	negative
41933	neutral
95056	neutral
73813	negative
82955	negative
27350	negative
20434	neutral
87918	negative
14741	neutral
22492	negative
55788	positive
79242	negative
28434	negative
78539	negative
22534	positive
12593	neutral
25380	negative
85257	negative
31898	negative
84012	positive
49334	positive
76044	negative
42278	positive
94479	positive
90356	negative
71789	neutral
57826	negative
75269	positive
14276	negative
80961	positive
94232	negative
25601	neutral
24229	negative
16311	positive
58891	negative
48748	positive
10665	negative
92666	negative
56187	negative
92109	positive
70678	neutral
69551	neutral
66060	negative
59138	negative
62980	neutral
42118	negative
46214	neutral
16142	negative
56503	negative
20222	negative
29304	negative
80756	negative
99022	negative
28051	positive
69799	negative
99905	neutral
43730	negative
86758	neutral
88151	negative
99668	negative
33001	negative
92129	negative
78209	negative
11428	positive
89988	negative
73829	neutral
52183	neutral
82747	neutral
28169	negative
10008	negative
34128	negative
18379	neutral
36326	negative
68937	negative
94598	positive
15411	positive
83212	neutral
50134	negative
79096	positive
10009	neutral
95677	neutral
65110	negative
45234	negative
88014	negative
74608	neutral
60091	negative
53713	negative
77914	neutral
51093	positive
59773	negative
83460	neutral
56224	neutral
67259	neutral
81691	neutral
50586	negative
11680	neutral
19256	positive
16346	negative
74389	negative
12084	negative
94740	negative
75646	neutral
69213	neutral
60626	neutral
55030	negative
73745	positive
21864	neutral
17209	positive
30631	negative
56532	neutral
51960	negative
89906	negative
38707	positive
42257	negative
98731	neutral
25970	negative
26008	negative
24444	negative
95822	negative
90589	positive
82108	negative
67504	neutral
83469	negative
22260	negative
66234	negative
90679	negative
70307	negative
30804	negative
61216	neutral
82954	positive
91156	negative
34005	negative
71524	negative
40159	negative
91223	positive
13314	negative
54036	positive
31141	negative
80777	negative
55192	positive
66813	neutral
30895	positive
42423	negative
17191	negative
44676	negative
14327	negative
36931	neutral
90804	negative
59385	negative
64448	negative
28067	negative
10812	neutral
46814	negative
94278	negative
91943	neutral
16777	negative
70417	negative
72660	positive
65102	neutral
39880	negative
47546	negative
24090	negative
85216	negative
32202	positive
51443	neutral
36194	negative
65496	negative
13498	negative
40476	negative
45136	neutral
84789	positive
38074	positive
84515	neutral
23010	positive
48601	positive
98434	negative
21047	neutral
78577	negative
91396	negative
21064	positive
89244	negative
79226	neutral
87000	negative
42953	negative
50473	neutral
89881	negative
64717	positive
68528	positive
55298	neutral
14899	positive
66673	negative
17914	negative
93706	negative
52713	negative
49216	negative
83996	negative
98724	positive
12645	negative
98558	negative
72645	neutral
10537	neutral
54043	positive
11123	negative
74116	positive
65930	negative
48279	positive
38827	negative
42168	neutral
68570	neutral
31105	negative
72604	negative
66534	negative
43348	neutral
13047	negative
68653	negative
20925	neutral
37692	negative
49189	negative
38692	negative
88158	negative
37536	positive
59556	positive
98466	positive
67980	negative
44085	negative
44096	neutral
10645	neutral
41129	neutral
41304	neutral
65099	negative
78195	neutral
64672	negative
99954	neutral
27248	neutral
47478	negative
66355	negative
65805	positive
78174	negative
55866	negative
86688	negative
64781	negative
39322	negative
82377	negative
10401	neutral
50561	neutral
58559	negative
60506	positive
22062	negative
99701	positive
25374	neutral
84446	positive
18485	positive
33951	neutral
99831	negative
82146	negative
76396	negative
30679	negative
77808	negative
49075	negative
17082	negative
84569	negative
70373	negative
75420	negative
71869	negative
24330	neutral
46858	negative
26276	neutral
37068	negative
69757	negative
95188	negative
43763	positive
81846	positive
67089	negative
59597	negative
84623	negative
16109	negative
33283	negative
65679	neutral
14044	positive
36865	negative
97184	positive
29719	positive
69696	negative
55180	positive
82019	neutral
98521	negative
91808	negative
64761	positive
56286	neutral
45171	negative
44690	neutral
13279	neutral
80461	negative
46472	neutral
93598	negative
45431	negative
66367	negative
80682	negative
81594	negative
26199	negative
45697	negative
80731	neutral
15041	negative
49020	negative
23820	negative
37789	neutral
53574	positive
64414	negative
93615	positive
